35017
彼のメールアドレスは hirosey@genet.co.jp です。|Son adresse e-mail est hirosey@genet.co.jp.
彼はいくつかの戯曲を韻文で書いた。|Il a écrit de nombreuses pièces en vers.
私の言う意味が分かりますか。|Tu comprends ce que je veux dire ?
彼らは夜明けに敵を急襲した。|Ils ont pris d'assaut l'ennemi à l'aube.
彼女は御茶にレモンの汁をたらした。|Elle versa du jus de citron dans son thé.
彼は私の住所が思い出せなかった。|Il ne pouvait se souvenir de mon adresse.
あの人が誰か分からない。|Je ne sais pas qui est cet homme.
きれいな手してるね。|Tu en as, de belles mains !
くそっ、また残業だ。|Merde, je vais encore devoir faire du temps supplémentaire.
シャワーはどこですか。|Où sont les douches ?
彼はいい人です。|C'est une gentille personne.
消しゴムを借りてもいい？|Puis-je vous emprunter votre gomme ?
ここから何番目の駅ですか。|Combien y a-t-il d'arrêts depuis ici ?
誰が私の紛失した本を見つけてくれたのですか。|Qui a trouvé le livre que j'avais perdu ?
あなたはトムの友達なのだと思っていました。|Je pensais que tu étais l'ami de Tom.
私は少しお金がほしい。|Je veux un peu d'argent.
英語の先生がこういう本を読むように薦めてくれました。|Mon professeur d'anglais m'a conseillé de lire ces livres.
この自転車を使ってもいいですか。|Puis-je utiliser ce vélo ?
パーティーに招待された客の中に二人の外国人女性がいた。|Parmi les invités à la fête, il y avait deux étrangères.
私はそう望みます。|J'espère bien.
４０年が過ぎ去った。|Quarante ans ont passés.
書くものが欲しい。|Je veux un truc pour écrire.
西洋の世界では個性が強調される。|L'individualisme est mis en avant dans les pays occidentaux.
ビンは野球が好きですか。|Bin, aimes-tu le baseball ?
私は彼の親切にすがった。|Je comptais sur sa gentillesse.
でも農場の仕事は楽しかったわ。|Mais, le travail sur la ferme fut plaisant.
明日の準備できた？|Tout est prêt pour demain ?
みんなはどこ？|Où sont-ils tous ?
ユナイテッド航空のカウンターはどこですか。|Où se trouve le comptoir de United Airlines ?
私は駅で５時に彼女と会うことになっている。|Je dois la rencontrer à cinq heures à la gare.
私は彼に駅で会った。|Je l'ai rencontré à la gare.
鼻声だね。|Tu parles du nez.
ハワイに行ったことがありますか。|Êtes-vous déjà allé à Hawaï ?
エミリー以上にすばらしいアップルパイを焼く人はいない。|Personne ne fait une meilleure tarte aux pommes qu'Émilie.
彼は多かれ少なかれ酔っていた。|Il était plus ou moins saoul.
今朝はとても食欲がありました。|J'ai bon appétit ce matin.
彼は週２回ここに来る。|Il vient ici deux fois par semaine.
彼が試験に合格したと聞いて、私はうれしかった。|J'ai été heureux d'apprendre qu'il avait réussi à son examen.
ジェーンには英語を上手に話す日本人の友達がいます。|Jane a un ami japonais qui parle bien l'anglais.
お金のもちあわせがありません。|Je n'ai pas la moindre monnaie sur moi.
彼はその問題を解くことができた。|Il était capable de résoudre le problème.
ローランドさん、この問題についてどうお考えですか。|Mme Roland, que pensez-vous de ce problème ?
冗談だよ。|Je rigole !
風呂に入っている時、いい考えが突然彼の頭に浮かんだ。|Une idée brillante lui est soudainement venue à l'esprit alors qu'il prenait son bain.
一般的に言うと、男性は女性よりも速く走れる。|D'une façon générale, les hommes peuvent courir plus vite que les femmes.
彼は少しも進歩の跡が見えない。|Il ne montre pas de signe de progrès.
我々は軍事力を強化すべきだと、大統領は言っている。|Le président dit que nous devons renforcer notre puissance militaire.
私はその光景を見て笑わざるえなかった。|Je n'ai pas pu me retenir de rire quand je l'ai vu.
もし神が存在しないなら、神を発明しなければならない。|Si Dieu n'existait pas, il faudrait l'inventer.
こんなところで寝たら風邪引くよ。|Tu vas attraper froid, à dormir ici.
その小包は一ポンドより重い。|Le colis pèse plus d'une livre.
ご存知のとおり、私は睡眠の問題を抱えていますので、昨日の夜は３回も目覚めてしまいました。 おかげで、今朝は眠かったです。|Ayant, comme tu le sais, des problèmes de sommeil, je me suis réveillé 3 fois la nuit dernière. Ainsi, ce matin j'étais dans le coaltar.
私の髪はすぐにカールする。|Mes cheveux bouclent facilement.
人生において成功するために必要なものは2つ。無知と自信だ。|Pour réussir dans la vie, on a besoin de deux choses: l'ignorance et la confiance en soi.
私は英語で書かれた新聞を買った。|J'ai acheté un journal écrit en anglais.
彼女が困っていることが私には一目でわかった。|J'ai vu en un coup d'oeil qu'elle avait des ennuis.
彼は僕の忠告を無視した。|Il ignora mon conseil.
彼女はしゃべりつづけた。|Elle continua de parler.
彼の行動にはいつもびっくりさせられる。|Son comportement est toujours très surprenant.
君が嘘をついたということは明白だ。|Il est évident que vous racontez un mensonge.
この文章を訳すのはすごく簡単だろう。|Traduire ce texte sera très facile.
白い鳩はきれいな鳥です。|Les colombes blanches sont de jolis oiseaux.
彼はたった今ここに着いた。|Il vient juste d'arriver ici.
私たちは黄色のりんごを持っています。|Nous avons des pommes jaunes.
私の大好きな音楽はポップミュージックだ。|Ma musique favorite est la pop.
彼女は毎週末ゴルフをする。|Elle joue au golf tous les weekends.
彼をそんなに悩ませているのが一体何なのか誰も知らない。|Personne ne sait ce qui le tracasse tant.
この話は内緒にしておこう。|Gardons cette question entre nous.
問題を解決するため何時間か掛かります。|J'ai besoin de quelques heures pour résoudre le problème.
どんなに疲れていても、それをやらなければならない。|Peu importe que tu sois fatigué, tu dois le faire.
大形航空機は大きな騒音公害をもたらした。|Les gros avions apportent une forte pollution sonore.
彼は怒って鍵のかかったドアをがたがたゆすった。|En colère, il secoua bruyamment la porte fermée à clef.
朝起きたら家に誰もいなくて、一日中ほったらかしにされました。|Quand je me suis levé le matin, il n'y avait personne dans la maison. J'ai été abandonné pour toute la journée.
私は学校からの帰り道で彼に会った。|Je l'ai rencontré sur le chemin de l'école à la maison.
私は人前で歌わされた。|Je suis fait pour chanter en public.
彼に教えるな。|Ne lui dis pas.
彼はその黒いコートを着た。|Il a mis le manteau noir.
今のところ、その計画はまだ検討中です。|Pour le moment, ce projet est toujours à l'étude.
当分の間は柔軟な戦術を取ってみてはどうでしょう。|Je suggère que nous adoptions des tactiques flexibles pour le moment.
髪の毛の色を除けば彼らはよく似ている。|Ils se ressemblent assez, à part leurs couleurs de cheveux.
大学の授業料をためるために働いています。|Je travaille pour me payer mon inscription à la fac.
通りには何百もの車があった。|Il y avait des centaines de voitures dans la rue.
寒いからあったかいもの食べたい。|J'ai envie de manger quelque chose de chaud car il fait froid.
雨は彼女の心を曇らせる。|Elle a le cafard quand il se met à pleuvoir.
私はラジオを消した。|J’ai éteint la radio.
父はテレビを見ているときによく寝てしまう。|Mon père s'endort souvent en regardant la télé.
たいていの従業員が年１回の昇給を当てにしている。|La plupart des employés attendent une augmentation de salaire une fois par an.
私は今朝いつもより遅く起きた。|Ce matin, je me suis levé plus tard que d'habitude.
出張は多いですか。|Faites-vous beaucoup de missions?
さあ乗って。|Allez, monte !
彼は犬を飼っている。|Il a un chien.
トムが話している。|Tom parle.
気分が乗らない。|Je ne me sens pas d'attaque.
その習慣を彼は植民地時代から始まると推定している。|Il a daté la coutume de la période coloniale.
牛が牧場で草を食べている。|Les vaches paissent dans le pré.
１９４３年、日本は戦時下にあった。|En 1943 le Japon était en guerre.
彼女はそのことについて、まるで何も知らないようなふりをした。|Elle agissait comme si elle n'était au courant de rien.
以来ずっと友人です。|Depuis lors nous sommes amis.
選挙って行ったことない。|Je n'ai jamais voté.
私はどうしてもバイクがほしい。|Je veux vraiment une moto.
彼は走りながら助けを求めた。|Il courait et appelait à l'aide.
石油は文明の発達において重要な役割を果たしてきた。|Le pétrole a joué un rôle important dans le progrès de la civilisation.
通りがかりの車が私たちに水をはねた。|Une voiture qui passait nous a éclaboussés.
私は彼に靴を修理させよう。|Je lui ferai réparer mes chaussures.
間もなく彼らは結婚します。|Ils seront mariés d'ici peu de temps.
私は彼らの両方とも知らない。|Je ne connais aucun des deux.
彼の事は忘れなさい。|Oublie-le.
日本でのツイッター人気の理由の一つは日本語という言語の特性にある。表意文字を使う日本語は、中国語には敵わないものの、他の多くの言語に比べて140字に多くの内容を盛り込むことができる。ちなみにこの例文の日本語版はちょうど140字で書かれているのだが、他の言語では何字になるだろうか？|Une des raisons qui font le succès de Twitter au Japon tient à une particularité de la langue japonaise. Comparé à bien d’autres langues, le japonais, avec ses idéogrammes, peut véhiculer beaucoup d’informations en 140 caractères, sans pour autant rivaliser avec le chinois. À propos, la version japonaise de cette phrase s’écrit en exactement 140 caractères. Mais combien de caractères cela fait-il donc dans les autres langues ?
私は雑誌を読んでいます。|Je lis un magazine.
彼は英語もフランス語も大変上手に話せます。|Il parle très bien et l'anglais et le français.
彼がその話をでっちあげた。|Il a monté toute cette histoire.
人はどんなに金持ちでも、必ずもっと多くを望む。|Qu'importe leur richesse, les gens veulent toujours plus.
先生はそんなことを２度としないように私に注意した。|Mon professeur m'a mis en garde de ne pas refaire ça.
私は最近タバコをやめた。|J'ai récemment arrêté de fumer.
寝る前に窓に鍵をかけなさい。|Fermez la fenêtre avant d'aller vous coucher.
証明は読者に委ねられている。|La preuve est laissée au lecteur.
彼はあなたに結婚を申し込んだのですか。|T'a-t-il demandé en mariage ?
サンタクロースが実在しないなんて信じない。|Je ne crois pas que le Père Noël soit imaginaire.
今引き返すには遅すぎる。|Il est trop tard pour faire demi-tour maintenant.
彼は結局姿を現さなかった。|Finalement il n'est pas venu.
彼は学校にバスで行きます。|Il va à l'école en bus.
「お父さん、質問してもいい？」と彼女は経験を積んだ親なら誰でもおなじみの、我慢強く苛立ちを抑えた調子で口火を切った。|"Laisse-moi te demander quelque chose, papa," commença-t-elle, sur un ton d'exaspération patiemment contrôlée que tout parent expérimenté connaît.
私はお茶が好きです。|J'aime le thé.
あなたが彼と結婚するのを私は決して強要するつもりはない。|Je ne te forcerai jamais à l'épouser.
彼は海外の事情に詳しい。|Il sait beaucoup de choses en matière d'affaires étrangères.
誰も怠け者になりがちだ。|Tout le monde a tendance à être paresseux.
私は姉のところに遊びに行くために来週ヴァンクーヴァーに向けて出発する。|Je pars pour Vancouver la semaine prochaine pour voir ma sœur.
まだ雨がふっていますか。|Pleut-il encore ?
ビルは旅行用に１００ドルを貯金した。|Bill mit cent dollars de côté pour son voyage.
彼女の言っていることを理解するのに彼にはずいぶん時間がかかった。|Il lui fallut beaucoup de temps pour comprendre ce qu'elle disait.
暇潰しに街をぶらぶらした。|J'ai flâné dans les rues pour passer le temps.
ラテン語が話せますか。|Est-ce que tu parles latin ?
メアリーは中国語が分かります。|Marie comprend le chinois.
勉強しなかったので、試験に落ちた。|Je n'avais pas révisé alors j'ai raté mon examen.
パスポートをどこかに忘れた。|J'ai oublié mon passeport quelque part.
彼は「雨が降っている。家にいよう」と言った。|Il a dit qu'il pleuvait et qu'il resterait chez lui.
見知らぬ人が建物の中へ入っていきました。|Un étranger entra dans l'immeuble.
彼はその話を信じなかった。|Il n'a pas cru un mot de cette histoire.
トムは血圧が低い。|Tom a une faible tension artérielle.
絶対だよ！|J’en suis sûre et certaine !
なあ、トム、悩みごとなんか忘れちゃって。|Hé, Tom, oublie tes préoccupations.
私は銀行員です。|Je suis employée de banque.
英語で手紙を書くことはそう簡単なことではなかった。|Ce n'était pas si simple d'écrire une lettre en anglais.
５千ドルというのは、多額なお金だ。|Cinq mille dollars est une grande somme d'argent.
謝る必要はない。|Ne t'excuse pas.
市長は賄賂を受け取ったことを否定した。|Le maire a nié avoir reçu un pot-de-vin.
彼は雨の中を歩き続けた。|Il a continué à marcher sous la pluie.
突然犬が吠え出した。|Le chien se mit à aboyer soudainement.
白石神社のお祭りって何時までやってるんだろ。誰か知らない？|C’est jusqu’à quand, le festival du dieu Shiroïshi ? Quelqu’un sait ?
昨年故郷に帰ったが、村も人もすっかり変わっているのに驚いた。|L'an dernier je suis retourné à la maison, et j'ai été surpris de voir que le village et les habitants avaient complètement changés.
最近はあまり彼と会っていない。|Ces derniers temps, je ne l'ai pas souvent vu.
眠れないんですよ。|Je ne peux pas dormir.
私についてきなさい。|Veuillez me suivre.
私はフランス語が話せません。|Je ne sais pas parler français.
彼は私達に騒がないように頼んだ。|Il nous a demandé de ne faire aucun bruit.
君もこの本にとても興味を引かれると思うよ。|Tu trouveras ce livre très intéressant.
髪も上げたほうが私は好きだ。|Je préfère également les cheveux relevés.
日本では学校の新学期は４月から始まります。|Au Japon, l'année scolaire commence en avril.
彼はどの学生にも劣らずよく勉強する。|Il travaille aussi dur que n'importe quel autre étudiant.
ジョーンは夫をさっさと見限って別れてしまった。|Joan a laissé son mari pantois.
君が戻る前に私はここを出てしまっているだろう。|Je serai parti avant votre retour.
いえ、結構です。|Non, merci.
私はカメラを彼女に向けた。|J'ai pointé mon appareil photo sur elle.
もちろん。|Bien sûr.
私たちは非常に若くして夫婦になりました。|Nous nous sommes mariés très jeunes.
彼は帽子をたたいてぺしゃんこにした。|Il a aplati son chapeau en le tapant.
うんざりするのにももう疲れた。|J'en ai marre d'en avoir marre.
彼がどこでカメラを買ったのか知っていますか。|Sais-tu où il a acheté son appareil photo ?
一つお願いがあるのですが。|Je peux vous demander un service ?
私はケンに投票した。|J'ai donné ma voix à Ken.
洗濯物畳んでくれる？|Tu pourrais plier le linge ?
私は日本に来て２か月になる。|J'ai été au Japon pendant deux mois.
私は彼女の気持ちが理解出来ない。|Je ne peux comprendre ses sentiments.
いつ電話しても彼は留守にしている。|À chaque fois que j'appelle, il est absent.
彼女は寒かったのでストーブを付けた。|Comme elle avait froid, elle a allumé le chauffage.
父はいつも、寝る前に明かりがみな消えているかどうか確かめる。|Père s'assure que toutes les lumières soient éteintes avant d'aller au lit.
彼がそんなすばらしい車を運転しているところを想像できますか。|Pouvez-vous l'imaginer conduire une si belle voiture ?
トムはとてもいいカメラを買った。|Tom a acheté un très bon appareil photo.
２０分ごとにバスがある。|Il y a un bus toutes les 20 minutes.
東京では、１１月半ばに寒い季節が始まります。|A Tokyo, la saison froide démarre mi-novembre.
私たちはのどかに食事の席に座っていたが、その時急にあかりが消えた。|Nous dinions tranquillement lorsque soudainement, les lumières se sont éteintes.
落ち着けよ。|Calme-toi.
英語を逐語的に日本語訳してはいけない。|Ne traduisez pas mot à mot de l'anglais au japonais.
子供の頃カナダへ行ったことがある。|J'ai été au Canada quand j'étais jeune.
卵が皆腐ってしまった。|Tous les œufs s'étaient avariés.
市長選は４年ごとに行われる。|Les électeurs votent pour l'élection du maire tous les quatre ans.
私のいえは南向きである。|Ma maison est exposée plein sud.
約束を破る人は信用されない。|Un homme qui ne tient pas ses promesses n'est pas crédible.
着いた。|Ils sont arrivés.
欠席した生徒は一人もいなかった。|Pas un étudiant n'était absent.
彼は大阪出身だ、それは彼のなまりでわかるのだが。|Il vient d'Osaka, comme le montre son accent.
朝の八時です。|Il est huit heures du matin.
彼は失業してしまった。|Il a perdu son emploi.
私について言えば、豚肉より鶏肉のほうが好きです。|En ce qui me concerne, je préfère le poulet au porc.
溝を掘り終えたら花を植えるのは簡単だよ。|Après que nous aurons fini de creuser la tranchée, planter les fleurs sera facile.
彼はいつもの策略にだまされないように。|Ne tombe pas dans ses vieux pièges.
あなたは木曜日までに必ず宿題を提出しなければなりません。|Vous devez avoir rendu votre devoir d'ici jeudi sans faute.
彼は有名な商人だ。|C'est un célèbre commerçant.
彼女は胃がんで死んだ。|Elle est morte d'un cancer de l'estomac.
たこを上げることが危険なこともある。|Faire voler un cerf-volant peut être dangereux.
病気のため、スミス先生の授業は中止になった。|Le cours de M. Smith a été annulé parce qu'il était malade.
暑くないんですか？|N'avez-vous pas chaud ?
彼は人込みの中に姿を消した。|Il disparut dans la foule.
風邪を引かないようにビタミンＣをたっぷりとりなさい。|Pour éviter d'attraper un rhume, prenez beaucoup de vitamine C.
私の両親は今度の土曜日ニュージーランドへ出発する。|Mes parents partent pour la Nouvelle-Zélande samedi prochain.
彼は九州の小さな村に住んでいる。|Il vit dans un petit village sur l'île de Kyushu.
彼女はこちらから助けてやる必要がある。|Elle a besoin d'aide.
どういうことを意味しているのですか。|Qu’est-ce que cela signifie ?
その法案には反対の議論が多かった。|Il y avait beaucoup d'arguments contre ce projet de loi.
彼は営利のためにこれをした。|Il a fait cela pour l'argent.
彼は本気で言っている。|Il dit ça sérieusement.
私はペンを取る前に考えをまとめなければならない。|Je dois rassembler mes idées avant de prendre mon stylo.
彼はいつも時間を守る。|Il est toujours ponctuel.
彼女はサムがどこにいて何をしているのかしらと思いました。|Elle s'est demandé où Sam était et ce qu'il faisait.
りんごを食べています。|Je mange une pomme.
すぐに連絡をいただけるのを楽しみにしています。|J'espère avoir bientôt de vos nouvelles.
私に少し時間を割いて下さいませんか。|Pouvez-vous me consacrer un peu de temps ?
来週連絡いたします。|Je vous recontacterai la semaine prochaine.
私はもう一度その書類を調べなければいけません。|Je dois étudier encore une fois ce document.
ロンドン塔を訪れましたか。|As-tu visité la Tour de Londres ?
メアリーとはもう終わったんだ。|Je ne suis plus avec Mary.
彼は握力がとても強い。|Il a une poigne de fer.
彼は両親にいろいろ心配させた。|Il a causé à ses parents beaucoup d'inquiétudes.
よい学生は一生懸命勉強する。|Les bons étudiants travaillent dur.
値段は決断をする際に非常に重要な要因となる。|Le coût est un facteur décisif dans la décision que nous avons prise.
驚くことではないね。|Ça ne me surprend pas.
私たちは七時と七時半の間に夕食をします。|Nous dînons entre dix-neuf heures et dix-neuf heures trente.
猿が木に登るのは簡単だ。|Il est facile pour un singe de grimper à un arbre.
私はゴルフで彼を負かした。|Je l'ai battu au golf.
もう一つの面白いエネルギー源は、放射能の廃棄物質から取り出せる熱である。|Une autre source intéressante d'énergie est la chaleur qui peut être récupérée dans les matériaux à déperdition radioactive.
友人達が私の成功を祝ってくれた。|Mes amis ont célébré mon succès.
美由紀はカメラを持っている、しかし彼女はそれが好きでない。|Miyuki a un appareil photo mais elle ne l'aime pas.
どうぞおかけ下さい。|S'il vous plaît, asseyez-vous !
ゆうべは楽しかったですか。|Est-ce que tu t'es amusé hier soir ?
名前が呼ばれたら返事をしろ。|Répondez à l'appel de votre nom.
私はちょうど５時に丘の頂上に着いた。|Je suis arrivé au sommet à 5 heures précises.
私は、男が私の方を見ているのに気付かなかった。|Je n'avais pas conscience qu'un homme me regardait.
２０日と２１日の午後を空けてありますので、この２日間のいずれかにグラント様とお会いしたいと考えています。|J'ai laissé libres les après-midi du 20 et du 21, et je voudrais savoir si M. Grant pourrait participer à une réunion à l'une de ces deux dates.
トムはアメリカの歴史に詳しい。|Tom connaît bien l'histoire des États-Unis.
どれくらい本を持っていますか。|Combien de livres possédez-vous ?
あなたがメールでおっしゃることは全て正当です。価格を除いては。|Tout ce que vous avez dit dans votre courrier électronique est juste excepté le prix.
それは文脈による。|Ça dépend du contexte.
みんなは彼女が好きです。|Tout le monde l'aime.
母はその二人を仲直りさせようとした。|Ma mère a essayé de réconcilier le couple.
英語が上手に話せるんですよね。|Tu parles très bien anglais, n'est-ce pas ?
彼女は私に近づいてきた。|Elle est venue près de moi.
あなたの助けがなければ、私は成功することができないでしょうに。|Si ce n'était pas pour votre aide, je ne pourrais pas réussir.
私の上司は辞職せざる得なかった。|Mon patron a été forcé de démissionner.
私は少しだけお金を持っています。|J'ai un peu d'argent.
私は１０才の時、ギターを覚えました。|J'ai appris à jouer de la guitare à dix ans.
光は闇の中に輝いている。|La lumière brille dans les ténèbres.
彼はわたしの目をまっすぐ見た。|Il me regarda droit dans les yeux.
あの城は美しい。|Ce château est beau.
君は、窓を開けたままにしておきましたか。|Avez-vous laissé la fenêtre ouverte?
ときどき、その男の子たちは先生をからかった。|Quelquefois les garçons faisaient des blagues au professeur.
私自身の部屋があったらなあ。|J'aimerais disposer de ma propre chambre.
あなたは妊娠中絶に賛成ですか、反対ですか。|Es-tu pour ou contre l'avortement ?
好きなだけとって食べなさい。|Mangez autant que vous voulez.
忙しいのですか？|Êtes-vous occupé ?
この品物は売り物です。|Cet article est à vendre.
私は水泳よりスキーの方がはるかに好きだ。|J'aime beaucoup plus skier que nager.
多くの消費者は消費税反対に立ち上がった。|Plusieurs consommateurs se sont révoltés contre la taxe à la consommation.
私達はテレビで野球の試合を見た。|Nous avons regardé un match de baseball à la télévision.
この辺でスーパーってどこにありますか？|Où peut-on trouver un supermarché dans les environs ?
聞こえますか。|M'entendez-vous ?
彼女はペンをポケットから取り出しました。|Elle a sorti un stylo de sa poche.
火事を起こすという彼らの陰謀は警察に発見された。|Leur projet de déclencher un incendie a été découvert par la police.
彼女は会う人すべてに自分の不幸な身の上話をする。|Elle raconte ses malheurs à toutes les personnes qu'elle rencontre.
空には無数の星がきらめいていた。|D'innombrables étoiles scintillaient dans le ciel.
彼女に人形を作ってあげた。|Je lui ai fabriqué une poupée.
彼女は父親似だ。|Elle tient de son père.
今朝はとても寒かった。|Il faisait très froid ce matin.
しかし私は恐れなかった。|Mais je n'avais pas peur.
人が何を言おうと気にしない。|Je ne fais pas attention à ce que disent les gens.
空気と人間との関係は水と魚との関係と同じだ。|L'air est à l'homme ce que l'eau est au poisson.
突然その光はついた。|Ces lumières s'éteignirent subitement.
彼は彼女に紙を１枚あげた。|Il lui donna une feuille de papier.
波は白波が立っていた。|La mer était blanche d'écume.
寒い。|Il fait froid.
クラブの会員だけがこの部屋を使用する資格を与えられている。|Seuls les membres du club sont autorisés à utiliser cette pièce.
ケーキを二人に分けた。|Elle a partagé le gâteau entre les deux personnes.
彼の言ったことは全て正しかった。|Tout ce qu'il disait était juste.
ジェーンは髪に黄色いリボンをしていた。|Jane avait un ruban jaune dans les cheveux.
救急車を呼んでくれ。|Appelle une ambulance.
私は英語を読めるが話せない。|Je lis l'anglais mais je ne le parle pas.
政府が我々のものであって、我々が政府のものではない。|Nos gouvernements nous appartiennent, mais pas nous à eux.
こんな時間まで起きてるの珍しいね。何かあったの？|Je t’ai rarement vu debout à une heure pareille. Il s’est passé un truc ?
彼は投機に手を出して財産の大半を失った。|Il a perdu une grande partie de sa fortune en spéculant.
彼女は私に実用的なアドバイスをしてくれた。|Elle m'a donné des conseils pratiques.
風呂に入ったので気分がいっそう良くなった。|Un bain chaud m'a permis de me sentir mieux.
彼は漫画を読んでばかりいる。|Il ne fait rien d'autre que de lire des bandes dessinées.
「ギターがひけますか」「はい、ひけます」|— Sais-tu jouer de la guitare ? — Ouais !
彼はまもなく親の膝元を離れる。|Il quittera bientôt le toit familial.
彼はフランス語もドイツ語も知らない。|Il ne connaît ni le français, ni l'allemand.
彼は野球に熱中している。|Il est fou de baseball.
教師たちは子供たちに挨拶をした。|Les professeurs saluèrent les enfants.
後になって悔やむようなことはしてはいけません。|Ne faites rien que vous regretterez.
トムには絶対に言うなよ。|Surtout, ne le dis pas à Tom.
出かける前にすべてのものを必ず消すようにしなさい。|Assurez-vous d'avoir tout éteint avant de partir.
鳥は南へ飛んで行った。|L'oiseau est parti voler vers le sud.
僕に任せてください。|Laissez-moi m'en occuper.
自分を腐らせたくない。|Je ne veux pas me laisser pourrir.
ここだけの話だが、彼には愛人がいる。|Entre nous, il a une maîtresse.
彼を首にすべきだと言う結論に達した。|Nous sommes arrivés à la conclusion qu'il devrait être licencié.
先生は横になっているように言われた。|Le médecin m'a dit de me coucher.
１０２゜Ｆの熱があります。|J'ai 38,9 de fièvre.
彼女は彼のそばに立っていた。|Elle se tenait à côté de lui.
トムは知らない人にほえるように犬をしつけた。|Tom a éduqué son chien afin qu'il aboie sur les inconnus.
５年間アメリカに住んでいたからだよ。|C'est parce qu'il a vécu pendant 5 ans aux États-Unis.
空模様からすると、雨はしばらくはやまないだろう。|Vu l'apparence du ciel, j'ai bien peur que la pluie ne s'arrête de sitôt.
お茶もう1杯いかがですか？|Je vous sers un autre thé ?
私たちの運命が星に操られていると思いますか？|Crois-tu que notre destin soit régi par les étoiles ?
木星は大きい惑星ですね。|Jupiter est une planète géante.
彼女は私に秘密を教えた。|Elle m'a dit son secret.
彼女は戦争で息子を失った。|Elle a perdu son fils dans la guerre.
私もそう思う。|Je le pense aussi.
彼は一目でその少女と恋に落ちた。|Il a eu le coup de foudre pour la fille.
この問題が解けますか。|Peux-tu résoudre ce problème ?
青いのはありますか。|En avez-vous en bleu ?
男たちは昼食を食べています。|Les hommes sont en train de déjeuner.
それらは私たちの車です。|Ce sont nos voitures.
みんなが私の成功をねたんだ。|Tout le monde était jaloux de mon succès.
料理は得意です。|Je suis un bon cuisinier.
元のところへ戻しておきなさい。|Remets-le où tu l'as trouvé.
彼は野球選手になるでしょう。|Il deviendra peut-être joueur de Baseball.
とにかく始めてみよう。|De toute manière, commençons !
彼はピアノをひきますか。|Joue-t-il du piano ?
好奇心は身を滅ぼす。|La curiosité est un vilain défaut.
姿が見えなければ忘れ去られる。|Loin des yeux, loin du cœur.
どうぞ宜しくお願い申し上げます。|Merci d'avance pour toute la considération que vous porterez à notre requête.
何年もたっているので彼女は私のことを見分けがつくかしら。|Je me demande si elle me reconnaîtra après toutes ces années.
新聞どこ？|Où est le journal ?
会えなくて淋しい。|Tu me manques.
あなたはどこで働いていますか。|Où travaillez-vous ?
彼女は教師だ。|Elle est professeur.
何か隠してるでしょ。|Tu me caches quelque chose, toi.
鯨は魚と形が似ている。|Les baleines ressemblent aux poissons dans leur forme.
巨大だ。|C'est énorme !
出来るだけ早く帰ってきてね。|Viens à la maison dès que tu peux !
彼は神にあわれな少女を助けてくださいと祈った。|Il a prié Dieu d'aider la pauvre fille.
彼は２匹猫を飼っている。一匹は黒でもう一匹は白だ。|Il a deux chats : l'un est noir et l'autre blanc.
君の番だよ。|C'est ton tour.
ぎゅーして。|Prends-moi dans tes bras.
猫がネズミを追いかけた。|Un chat a poursuivi une souris.
彼は、そんなに早く起きる必要はない。|Il n'a pas besoin d'être réveillé si tôt.
彼女はすぐ良くなるだろう。|Elle ira bien bientôt.
お父さん、UFO！ UFOだよ！|Papa, un OVNI! C'est bien un OVNI!
彼女の肌は滑らかです。|Sa peau est douce.
私はゴルフが好きです。|J’aime le golf.
お正月は何するの？|Tu fais quoi, pour le jour de l’An ?
彼は私達みんなが尊敬している人物です。|C'est l'homme que nous respectons tous.
彼にはよくあることだが、遅れてやってきた。|Comme d'habitude avec lui, il est arrivé en retard.
賛成です。|Je partage son avis.
私は君の車が好きだ。|J'aime votre voiture.
彼らは宿題にとりかかろうとしているところです。|Ils commencent leurs devoirs.
彼女は姉のジーンズをはいて鏡を見た。|Elle mit le jean de sa sœur et se regarda dans le miroir.
私は自分を映画のやくざと同一視した。|Je me suis identifié avec les bandits dans le film.
何世代も過ぎて、そしてイギリスに人が増えてくると、人々は食糧の供給が大きな問題であることがわかった。|Au fur et à mesure que les siècles passaient et plus l'Angleterre se peuplait, le peuple constata que son approvisionnement devenait un grand problème.
私はアメリカへ行ったことがありません。|Je ne suis jamais allé aux États-Unis.
けさはあなたはとても早いですね。|Vous êtes très en avance, ce matin !
古い住所録で偶然、彼の電話番号を見せた。|J'ai trouvé son numéro de téléphone par hasard dans un vieux carnet d'adresses.
彼女はいつも人の悪口を言う。|Elle parle toujours mal des autres.
九死に一生を得ました。|J'ai échappé à la mort.
ラグビーって何人でするの？|Combien de joueurs faut-il pour un match de rugby ?
私は昨夜テレビを見た。|J'ai regardé la télé hier soir.
英国は多くの植民地を設けた。|L'Angleterre a établi beaucoup de colonies.
私の代わりに彼が出席します。|Il ira à la réunion à ma place.
私の成功は彼の援助のおかげです。|Je dois mon succès à son aide.
私はその事故で右足を損傷した。|Je me suis fait mal à la jambe dans l'accident.
彼女の父は科学に一生を捧げた。|Son père a dévoué sa vie à la science.
そのことは全く予想していませんでした。|Je ne l'aurais jamais deviné.
人前で歌うのは苦手です。|Je n'aime pas chanter en public.
おい、あの音は何だ？|Hé, c’est quoi, ce bruit ?
本状の持参人は友人の鈴木君です。|Le porteur de cette lettre est mon ami Suzuki.
私はすぐに帰ってくる。|Je reviens bientôt.
母の体のことが心配です。|Je suis inquiet de la santé de ma mère.
